A,B,C,D,E,F
0.822685839,0.7312084453,0.8082275831,0.9466808295,0.9536012059,6.6267991138
0.9689922481,0.7547997011,0.7842170543,0.945554665,0.9609772779,7.7490611992
1.1203703704,0.7210615366,0.7887205387,0.9533827729,0.9565661253,5.1079755094
1.1140350877,0.7188973835,0.7523483907,0.9431221044,0.9386444914,6.3130430788
1.1964285714,0.7181149825,0.7987406716,0.9481338274,0.9594605411,5.9807922983
0.8291599018,0.734383954,0.8122702722,0.9491306057,0.9523244078,6.9368172296
1.283507069,0.7059401463,0.7340173111,0.9425220525,0.9279320988,6.0297912807
1,0.762444916,0.7768249512,0.949710105,0.9627094285,7.5032385873
1.0571428654,0.7306554474,0.7559847698,0.9450562601,0.9430085086,6.4612444743
1.179245283,0.7172539988,0.7817735849,0.9443330541,0.9451186131,6.4013428039
1.3538025994,0.6832302376,0.7391915072,0.9356249307,0.9279933892,6.0567734118
1.213592233,0.7167706108,0.7661747573,0.9438862005,0.9418982145,6.2635939815
0.8202652029,0.722611694,0.7957301092,0.9440086113,0.9493144424,6.6062224056
1.0254237321,0.7515623285,0.7522063835,0.9490789859,0.9595711414,6.9833507771
0.9333333333,0.7754660195,0.7994791667,0.9508992132,0.9715629097,8.1076976251
1.5032143851,0.6721842284,0.7584878185,0.9358929673,0.9250606995,5.7601401139
0.9171974522,0.7634845609,0.7858943737,0.945167117,0.9631386367,8.6114937894
1.1636363863,0.7207949919,0.7642757653,0.9536962406,0.9490673369,5.0835327108
1.3924180213,0.6816958911,0.7431886142,0.9362038431,0.9248648492,5.9292842158
1.0925925926,0.7625617451,0.7847614564,0.9529935039,0.9608493059,6.3835100526
0.9210526157,0.7532330033,0.7742719408,0.9483242356,0.9607568734,7.9361958437
1.071942446,0.7403783853,0.7624450775,0.9411006434,0.9544850097,7.5550124169
0.8926174497,0.7391743129,0.803073119,0.9452349706,0.9645443801,7.8339927112
0.820333561,0.7214076589,0.7405038507,0.944998523,0.9522807248,6.645864339
1.4390614907,0.6822511568,0.7691333972,0.9363641206,0.9281165335,5.8411641681
1.1363636364,0.7220511866,0.7756727273,0.9434699951,0.9475390903,6.8340736034
1.2127659574,0.7282098287,0.8061776782,0.9490591563,0.9472587719,6.7779761512
1.1465517241,0.6865130955,0.7759268862,0.9430636953,0.9325750789,5.6222716012
0.940397351,0.7624948663,0.7873099524,0.946806371,0.9633909719,8.5321699032
1.2037037037,0.746311552,0.7998219373,0.9487202912,0.9617179806,6.9599410275
1.2741340691,0.7097266392,0.7336727061,0.9421278829,0.9306022623,5.9889254152
1.1379310345,0.7128031627,0.7415464995,0.9377668729,0.942043222,7.2192335729
1.1090909091,0.7214004151,0.7703055142,0.9456128436,0.9454453997,6.6626561116
1.2038834951,0.7157542083,0.7973300971,0.9431089051,0.9475226797,6.4200347081
1.2037037037,0.7476441488,0.8003561254,0.950148354,0.9613311661,6.9156543737
0.9672131148,0.7334410358,0.8118227285,0.9543363722,0.9611810182,5.8168839562
0.8582677165,0.7618214573,0.803546919,0.949673874,0.9694949231,8.3076661891
1.0601503759,0.7672234371,0.7694502213,0.9494103348,0.9614859237,7.3611051259
0.984962406,0.7680803503,0.790162429,0.951947365,0.9641431473,7.7485283656
0.6914332722,0.6813707441,0.7486687542,0.945735571,0.9293705192,5.958596139
1.2110091743,0.7283633354,0.8136641646,0.9475272807,0.9584902571,6.2813199632
1.2169811321,0.7658877523,0.8335527278,0.9533190919,0.9648692119,7.3586786595
1.1166666667,0.7511875116,0.776181592,0.9508495193,0.9561420309,6.9713395708
1.1454545455,0.7218693799,0.7625541126,0.9420423148,0.9444196229,6.5399500109
0.8732394366,0.7684543874,0.7979043617,0.9515952616,0.9663984042,8.4240971916
1.1844660194,0.7129636104,0.7501989495,0.9459641202,0.930234853,5.789127469
1.415042551,0.7065473772,0.7639440643,0.9434318865,0.9384622881,5.6010671556
1.1730769231,0.7332997657,0.7881462799,0.9500750938,0.9520635978,5.8622295881
0.9210526157,0.7489966165,0.770630022,0.9449593917,0.9599882921,7.9140495899
0.9241379151,0.7696151728,0.7940301987,0.9520868761,0.9648832046,8.2282430388
1.1512605042,0.7455406368,0.7731705821,0.9495012766,0.9540208136,6.8247328174
1.1300813008,0.7095274319,0.785839621,0.9428154813,0.9459621207,6.4823658583
1.0808823529,0.7297547069,0.7504751901,0.9398440615,0.9517571682,7.0229187421
1.1166666667,0.7557309088,0.7780472637,0.9521440389,0.9590647758,7.0902164728
0.8291230178,0.7389663101,0.8186330465,0.9525416741,0.9526895658,6.7306906648
1.2019230769,0.7208263065,0.7588076923,0.9448145699,0.9434296098,6.4211574695
0.8269418546,0.7210588646,0.7432552711,0.9439845683,0.9517577033,7.213553
1.4311925809,0.7054787785,0.782963095,0.9430401665,0.9386280316,5.7809608365
1.106870229,0.7219730714,0.7563042906,0.9388269388,0.9510758027,6.881628878
1.0761904762,0.7713319853,0.7928360725,0.9536428727,0.9657119392,7.0913421943
1.269230662,0.7554904972,0.831986037,0.9546708657,0.9614866571,6.4225992103
0.9754098361,0.7504544348,0.7823391652,0.9497449335,0.9590475386,7.0123198702
1.0955882353,0.7310920968,0.7534790762,0.9413216605,0.9527627843,7.1942823826
1.0660377358,0.7690956768,0.7920771414,0.9532751001,0.9643238299,6.8876842232
0.8843537415,0.7404491311,0.8035321821,0.9462097026,0.9652993871,7.8524495718
1.0934579439,0.7519214026,0.7818515856,0.951943112,0.9603610675,7.3500922301
0.7860833732,0.7170780157,0.7576339904,0.9499171945,0.9396439072,5.9516295871
1.0948275862,0.7648806976,0.8231401032,0.9513632683,0.9706635716,7.2114639868
1.401597883,0.6819302557,0.7654544508,0.9362133073,0.9246825535,5.9629725824
1.0158730159,0.763311812,0.775483631,0.9516047988,0.962669335,7.2552956563
1.198019802,0.7087955768,0.7422878652,0.944941971,0.9294569672,5.7730749334
1.0694444444,0.757376906,0.7666621573,0.9464269924,0.9555162142,7.6201500538
1.1100917431,0.7397782821,0.7846690424,0.9498194642,0.9571772105,6.6346368577
1.1862745098,0.7083994832,0.7406822233,0.9423274895,0.9299593082,6.0588211618
1.1844660194,0.7497144679,0.8040346968,0.9524920666,0.9621464622,7.0526963154
1.1495327103,0.7335894996,0.7881240027,0.949120841,0.9534862343,6.6403588814
1.4566327067,0.6940690115,0.727523381,0.945695613,0.933944328,5.5986642363
1.0134228188,0.7723612413,0.7645228677,0.946904749,0.9635604851,8.5628474883
1.0601503759,0.7657970425,0.7635578307,0.9502056215,0.9592684397,7.5590439573
1.0816326531,0.7295390483,0.7493475378,0.9401332291,0.9484728691,7.5714207621
1.4744390746,0.6821822189,0.7252218728,0.9453194974,0.9223847019,5.4273876897
0.7172642859,0.7114122998,0.7545172501,0.9484282445,0.9452313503,6.1137216296
0.8353129608,0.7305771374,0.8005513909,0.9455127097,0.9490674319,6.9232255862
1,0.7683397944,0.7825987144,0.9498344873,0.9640496306,7.5618954296
0.6817094986,0.6731982041,0.7454914228,0.9439851487,0.9292565478,5.835312844
1.4845611384,0.672375272,0.7630472076,0.93619855,0.9229805014,5.7514975467
0.9146110404,0.7650624478,0.8241809356,0.9522928046,0.9706925744,6.7633644892
1.2524271845,0.7076607426,0.7280048167,0.9490332349,0.9383973613,5.6420982624
0.7659410257,0.7235960692,0.7598098438,0.949058293,0.9491738584,6.5990147603
0.791371187,0.7167409932,0.7600088236,0.9478384406,0.9452761354,6.4121911754
1.0673076923,0.7684841596,0.7911469161,0.9552651361,0.9692756699,6.6986730272
1.1465517241,0.7364397595,0.8025991703,0.9499535198,0.963243874,6.8338135974
0.9828343834,0.7223811369,0.7970044545,0.9510257445,0.9564498568,5.7474878192
0.7565161734,0.7241191683,0.7585250923,0.9500548608,0.9495739871,6.6106470207
0.904,0.7598528497,0.7962477876,0.951840182,0.9656563922,7.9563437916
1.348094531,0.6848865681,0.7401730306,0.9354681264,0.928194417,6.1445807478
1.0955882353,0.7408601017,0.7635461903,0.942772225,0.9486802171,7.0541858869
0.8682170543,0.7599043042,0.7883790144,0.9497556574,0.9666892981,8.1167217854
1.4519691472,0.6834568473,0.7220399634,0.9437321205,0.9158383751,5.1746374646
1.0465116279,0.7337519167,0.7816537468,0.9482677841,0.9565385426,6.5058329336
0.7295034476,0.7185873429,0.7589549754,0.9496865476,0.9457747058,6.1639477472
0.9689922481,0.7563944798,0.7830387597,0.9491471564,0.9591689456,7.9621307099
1.4377373641,0.6516616065,0.7484518963,0.933914125,0.9051286799,5.1709445652
1.0731707317,0.7306923051,0.7888334565,0.9464077337,0.9533645973,6.755763824
1.4542803504,0.6775111775,0.7219169823,0.9406586971,0.9148354593,5.1579405378
0.818392041,0.7305051073,0.8003187159,0.9458182491,0.9522095748,6.8307869364
1.0737704918,0.7381119862,0.7977724941,0.9492878925,0.9559154296,6.9423655656
0.7165783579,0.7103523691,0.7539134668,0.9489658778,0.9418953688,6.2555137284
1.0078125,0.7635054791,0.7885780039,0.9509631486,0.9635193133,7.5812642121
0.7801172886,0.713804991,0.7946331286,0.9439433415,0.9449133718,6.7042292674
0.986301367,0.7573314799,0.7693115872,0.9486427297,0.9577781726,7.4272628328
1.2314814815,0.7253147484,0.8116123642,0.9480001714,0.957732594,6.2245524018
1.0066666667,0.7764028373,0.7742825607,0.9482669308,0.9662800628,8.4481166562
1.4321121689,0.7039522919,0.7486266884,0.9408848993,0.9352266454,6.5130654794
1.4377798081,0.6936075915,0.7561083854,0.9403407719,0.9314565861,6.1159576642
1.2777777778,0.7212136419,0.7609928029,0.9447864344,0.9408520234,6.6547096587
0.6472748885,0.6380493594,0.7723393403,0.9424788482,0.908364486,4.8278909834
1.1226415094,0.7142713144,0.7956635484,0.9456446411,0.9397911887,5.8507505791
1.1142857143,0.6940726088,0.7652014652,0.9459777266,0.9261576355,5.0928028867
1.1454545455,0.7332664825,0.7471861472,0.9489588902,0.948004394,6.3058614237
0.9923664122,0.7690532705,0.7831767469,0.9491654856,0.9658905746,7.9225827371
1.1865671642,0.7036225735,0.7485684784,0.9397524746,0.9377351834,6.749411359
0.94,0.7450717633,0.7537588652,0.9479501466,0.9565582623,7.1411897008
1.2322774545,0.7226803915,0.7487829759,0.9435751868,0.9421572841,6.5399475545
1.1764705882,0.7469611253,0.8187091503,0.9500526406,0.9618005567,6.961726272
1.2307692646,0.7601570101,0.827336458,0.950727378,0.9625081931,6.8789354372
1.212962963,0.7469281311,0.7995476392,0.9487399115,0.9631332482,7.4365016223
0.8533044768,0.7349687107,0.7968836398,0.9508706269,0.9631288889,6.6913578115
1.4271358124,0.6921180433,0.7334986655,0.9409233849,0.9228454014,5.5426586232
0.831414304,0.7261180462,0.7985643456,0.9439678846,0.9489352818,6.7231103342
0.820333561,0.7188233412,0.7420126823,0.943055442,0.9523418781,6.9646165665
0.8293406858,0.7193415592,0.7454364804,0.942814249,0.9522678467,7.1112543521
1.1862745098,0.719556734,0.787392643,0.948106174,0.9443202799,5.6964026295
1.5338637886,0.6735965522,0.7435488321,0.938680908,0.9268885266,5.7864751258
0.8472222958,0.7668913777,0.7953383828,0.9521128226,0.9660858743,7.9796466351
1.1862745098,0.7404529914,0.8136849781,0.9477318873,0.9623400891,7.1747171036
1.0991735537,0.7548152443,0.7645560181,0.9494235159,0.9568767741,6.5899123218
0.7511054618,0.7174453872,0.7585630368,0.9491876344,0.944876757,6.2455241116
0.8741258741,0.763178895,0.789034965,0.9501373915,0.9651349779,8.256498539
1.3869745606,0.6996510119,0.7654646798,0.9422453251,0.9300726581,5.7831544738
0.8071031032,0.7074898407,0.7664772737,0.9429901623,0.9444491948,6.16097911
1.269230662,0.7557810103,0.8291451269,0.9548124799,0.9610351233,6.198352132
1.2242989548,0.7477898122,0.7720627855,0.9513802062,0.9530603258,6.2974857174
1.0606060606,0.7310091669,0.7580627706,0.9446971466,0.9516983696,6.8377430682
1.1574074074,0.7273398009,0.7845185185,0.9469870161,0.9499080676,6.4461038675
0.7089921709,0.7094223231,0.7534474481,0.9486905081,0.9442537876,6.4416166551
1.1682242991,0.7127237512,0.7883738318,0.9418919979,0.9435372019,6.7398302599
1.2476190476,0.7089086076,0.7537259178,0.9451700712,0.9376837155,5.9424464211
1,0.7657996145,0.7802429199,0.9497419075,0.9642830203,7.4853518535
0.9391891767,0.7659499699,0.7890339739,0.9480874231,0.9626664294,8.6522569144
1.0620155039,0.7272935899,0.7435353364,0.9471512577,0.9474044701,6.3782477429
1.1545454545,0.7142506754,0.770365068,0.9501109535,0.9483609447,5.2747970935
1.102803753,0.7264712396,0.7446540913,0.945394416,0.9420841683,6.2286707295
1.1048387097,0.720876988,0.7896161997,0.9453236895,0.9530373002,6.4469095612
0.9466666667,0.7396183839,0.7494131455,0.9449941681,0.9544951715,7.6651570557
1.3616161139,0.681743899,0.7490840526,0.9344013999,0.9253610108,6.1829500709
1.0157480315,0.7631737425,0.7872489776,0.9476577162,0.9613521169,8.0557759135
0.9674796748,0.7358364778,0.7757395641,0.9461044161,0.9521992536,7.0693378662
1.0719998867,0.7257393117,0.79408983,0.9462750836,0.9560467206,6.5047960733
1.2056074766,0.7448575122,0.7746866623,0.9511857087,0.9608662443,6.4555233866
1.2038834951,0.7233719747,0.797290949,0.9467584149,0.9512377394,6.8642540658
1.2916666667,0.6827091244,0.7164398522,0.9441499991,0.9155662909,5.1682903716
1.2,0.7488116074,0.7989795918,0.9495830453,0.9615664514,6.8605556563
0.9241379151,0.7653083077,0.7903503206,0.9506494482,0.9636660287,8.2657430697
1.3309210668,0.6911508547,0.7524668084,0.9368320263,0.9317596427,6.0686875889
1.1875,0.7618825455,0.7782626208,0.9521411367,0.9609582228,6.5202267336
1.1,0.7732337905,0.803125,0.9528984956,0.9605844376,7.5258165138
1.1640625,0.7122215871,0.7305211829,0.9416461676,0.9375841184,6.1994403737
1.0845070423,0.7291974268,0.7628955551,0.9403962135,0.9495432426,7.4113378339
0.9918032787,0.7472165356,0.7751998374,0.9501851289,0.9587382708,7.2478251542
1.1747572816,0.7438684958,0.7706009789,0.9478345189,0.9523054041,6.6483117723
1.0909091035,0.7336156261,0.7958714237,0.9500528013,0.9520163117,6.1566447845
1.1454545455,0.7206850539,0.7633838384,0.9439893519,0.9420380181,6.6044456066
1.3862334669,0.7112345823,0.7343077566,0.9422782491,0.9339324511,5.9261112389
1.1919191919,0.7199234927,0.7721280603,0.9455998836,0.9375812068,6.0280614465
1.2149531591,0.7451605388,0.8029837681,0.9486332699,0.9626389727,7.1699412155
0.96,0.7418378861,0.7709333333,0.946458385,0.9574036511,7.1962382846
1.0413793103,0.7523061073,0.7722996118,0.9458103026,0.9542607223,7.0840048851
1.1009174312,0.724406935,0.7909021407,0.9475381074,0.9462178725,5.9327978079
1.0275229358,0.7619947571,0.8029570773,0.9548732322,0.9662871507,6.7050431519
1.2213114754,0.703057546,0.750495104,0.9394414937,0.9340019854,6.0467742846
1.2169811321,0.7411747041,0.780276437,0.9507525203,0.9617360736,6.7592718629
1.1962616822,0.7265149584,0.7706629673,0.9458273418,0.9472739511,6.4900729932
1.2978723404,0.6850132506,0.7302929892,0.9449326793,0.9191176471,5.0812199292
0.8012307451,0.7256847263,0.7479422025,0.9450082405,0.9533514069,7.2532481022
0.8273937257,0.713335106,0.7815619642,0.942146418,0.9517469471,6.4175475457
0.7385170502,0.7172019214,0.7730207405,0.9512474141,0.9518428303,6.5497251104
0.9466666667,0.7680409171,0.7915492958,0.9484573752,0.9637314585,8.4039267567
1.2222222222,0.7443757243,0.8010662177,0.9486802585,0.9614008503,7.1129186156
0.7099749735,0.7084979061,0.753360795,0.9488062309,0.943069412,6.1280073006
1.1869158879,0.739849847,0.7764000294,0.9473542071,0.9614087844,6.6924659724
1.1181818182,0.702808213,0.7692165558,0.9457358869,0.933282518,5.4710724451
1.2037037037,0.7555809349,0.8035968661,0.9532182507,0.9639043144,6.7965401918
0.6857170612,0.6829302733,0.7473215197,0.9468934782,0.9311308868,5.7786537021
1.2574257426,0.708530295,0.7354408669,0.9472916424,0.9397320317,5.7913197072
1.24999989,0.751204108,0.8233361129,0.9497465407,0.9589507236,6.5624700723
1.5086594906,0.6990720373,0.7272971292,0.9481096706,0.9350246305,5.4877954874
1.1428571623,0.7330460291,0.7478029254,0.9498080094,0.9469988075,6.2379928061
0.990990991,0.764221108,0.8155610156,0.9556605601,0.9673126427,6.661525595
1.0281690141,0.7251126543,0.7423065792,0.9378135681,0.9450977984,7.4855185712
1.212962963,0.7495693197,0.802374894,0.9494214605,0.9635036496,7.1337784837
1.1926605505,0.7331358208,0.8116796048,0.9481942074,0.9604592902,6.440761392
1.1228070175,0.7271990881,0.7673040022,0.9486145743,0.949137456,5.6932818594
1.0727272727,0.7330685538,0.7878659476,0.9439570194,0.9553458826,7.0911331068
0.8046583912,0.7188972014,0.7944547074,0.9454567195,0.9438703983,6.8437506039
1.1886792453,0.7209023401,0.7686807427,0.9478568544,0.9421832699,5.8267682233
1.1603773816,0.7485228219,0.769673469,0.9481938004,0.9553048693,6.9290079121
1.1495327103,0.724581786,0.7932907834,0.9457486479,0.9478868764,6.6567556601
1.1090909091,0.7438199395,0.7744783905,0.9482510401,0.9538821586,6.6410595248
1.3636363636,0.6489273856,0.7495697718,0.9412953786,0.9031327474,4.5402153088
1.2038834951,0.7020698111,0.7858988412,0.946300021,0.9273373984,5.4886752428
1.0625,0.7294129076,0.7845818015,0.9452964843,0.9559070549,6.5400965034
1.0917431193,0.7284617928,0.7887595405,0.9449776002,0.9500417866,6.7664773281
1.4105263158,0.6448696925,0.7538884525,0.9399279834,0.9034596376,4.7231980926
1.4344257251,0.6832109654,0.7659794948,0.936559621,0.9278067431,5.8871797374
1.1926605505,0.730207248,0.7669019054,0.9509010528,0.9482961735,5.7099562576
1.1495327103,0.7271110725,0.7864144062,0.9453810444,0.952249517,6.7284076334
1.1465517241,0.738640307,0.8049974073,0.9504306207,0.9624907971,6.7840443948
1.1826086957,0.7629084507,0.7753836317,0.9513828921,0.9595284251,6.9931732277
1.125,0.7521283349,0.7795857988,0.9545652735,0.9642693774,6.4933213754
1.1619047854,0.7517892582,0.7728339326,0.9502109918,0.9548150649,6.6179852356
1.2684659825,0.7070466968,0.7325735972,0.9402389982,0.931053869,6.1707709696
1.1919191919,0.7226371737,0.7750385208,0.9466949689,0.9376553438,5.9546945896
1.3535107628,0.7101765382,0.7331321864,0.941372102,0.9296706219,6.2296585786
0.7020276253,0.6995283175,0.7454663382,0.9479750068,0.9420046658,6.108383825
0.968,0.7356828559,0.7691239669,0.9462581225,0.9521587886,6.8014115284
0.9919354839,0.7496839016,0.7977970102,0.9538674725,0.9617071725,6.5674500362
1.0614035088,0.7367850639,0.7489488183,0.945666816,0.9522536639,6.6357456138
0.9593495885,0.7299708697,0.8073586171,0.9521956733,0.9589982814,5.6893480275
1.4009375154,0.6765267339,0.7411112804,0.9352866483,0.9231726013,6.0652452723
1.0340136125,0.7608288961,0.7803216577,0.9473869733,0.9574158476,7.5602681739
1.0092592606,0.7696570093,0.8151548334,0.9579038959,0.9684125542,6.8141044041
0.9915966387,0.7411875062,0.7749252243,0.9460227971,0.9567415483,7.2355682975
0.8535288273,0.7373065068,0.7769471576,0.9489022052,0.958514569,6.6308269168
0.7392400943,0.7240180475,0.7741086043,0.9502505939,0.9564815172,7.0542574364
1.1754385965,0.6976963927,0.7844985598,0.9447175327,0.9421383648,6.1592415594
1.3573357711,0.7100439888,0.7350111659,0.9390111525,0.9323165869,6.300044693
0.8462870647,0.7441741809,0.7870156939,0.9525468243,0.9602445056,6.3946164784
1.296,0.68739326,0.7345432099,0.9398175263,0.9315484578,6.2489615473
1.2169811321,0.7361238048,0.7770952172,0.9488203739,0.9621949563,6.9448882734
1.4673913043,0.648276886,0.76284219,0.9448694752,0.912193713,4.6121651905
1.4418263496,0.6856242137,0.7672650972,0.9370942723,0.929979437,6.0702503507
1.4788733103,0.6729534051,0.7640770132,0.9359788179,0.9298284625,5.5640920625
1.4557448167,0.6858465996,0.7297089574,0.9419571788,0.9184606389,5.1959935517
1.2043010753,0.7340508288,0.8067396313,0.9502952599,0.9515343676,6.8290252648
0.9562043796,0.7627460107,0.7854237477,0.9492513436,0.9638290598,7.9134080747
0.9102564103,0.7673803145,0.7893869628,0.9472963635,0.9639746417,9.0031326084
